RacerID,Venue,local_win_rate
3357,17,5.14
3357,18,5.52
3357,19,4.88
3357,20,4.85
3357,21,5.01
3357,22,4.86
3357,23,4.88
3357,24,5.02
3361,01,5.26
3361,02,5.72
3361,03,5.65
3361,04,5.29
3361,05,5.16
3361,06,5.32
3361,07,5.5
3361,08,5.86
3361,09,5.17
3361,10,5.25
3361,11,5.6
3361,12,5.29
3361,13,5.37
3361,14,5.83
3361,15,5.14
3361,16,5.34
3361,17,5.27
3361,18,5.12
3361,19,5.57
3361,20,5.39
3361,21,5.27
3361,22,6.03
3361,23,5.35
3361,24,5.55
3362,01,6.05
3362,02,6.17
3362,03,5.22
3362,04,6.04
3362,05,6.12
3362,06,6.29
3362,07,6.39
3362,08,6.02
3362,09,6.71
3362,10,6.6
3362,11,6.39
3362,12,6.36
3362,13,6.44
3362,14,6.08
3362,15,6.7
3362,16,5.76
3362,17,6.26
3362,18,6.24
3362,19,6.07
3362,20,6.37
3362,21,6.58
3362,22,6.04
3362,23,6.75
3362,24,6.53
3370,01,4.45
3370,02,4.71
3370,03,4.86
3370,04,4.59
3370,05,4.36
3370,06,4.17
3370,07,4.27
3370,08,4.68
3370,09,4.51
3370,10,4.3
3370,11,4.35
3370,12,4.54
3370,13,4.24
3370,14,4.43
3370,15,4.5
3370,16,4.53
3370,17,4.3
3370,18,4.4
3370,19,4.4
3370,20,4.15
3370,21,4.38
3370,22,4.4
3370,23,4.96
3370,24,4.0
3372,01,5.05
3372,02,4.36
3372,03,5.38
3372,04,5.22
3372,05,4.99
3372,06,4.95
3372,07,4.68
3372,08,4.76
3372,09,4.67
3372,10,5.06
3372,11,4.44
3372,12,4.8
3372,13,4.56
3372,14,5.04
3372,15,4.53
3372,16,5.01
3372,17,5.12
3372,18,4.67
3372,19,4.59
3372,20,4.44
3372,21,4.49
3372,22,4.43
3372,23,4.68
3372,24,5.1
3377,01,4.48
3377,02,4.84
3377,03,5.71
3377,04,4.71
3377,05,4.91
3377,06,4.52
3377,07,4.61
3377,08,4.5
3377,09,4.87
3377,10,4.88
3377,11,4.84
3377,12,4.76
3377,13,4.71
3377,14,5.29
3377,15,4.32
3377,16,5.03
3377,17,4.63
3377,18,4.61
3377,19,4.43
3377,20,4.72
3377,21,4.24
3377,22,4.93
3377,23,4.75
3377,24,4.51
3381,01,6.67
3381,02,6.72
3381,03,6.37
3381,04,6.33
3381,05,6.28
3381,06,6.31
3381,07,6.09
3381,08,6.72
3381,09,6.64
3381,10,6.27
3381,11,5.74
3381,12,6.07
3381,13,6.27
3381,14,6.06
3381,15,6.24
3381,16,6.1
3381,17,6.49
3381,18,6.13
3381,19,6.24
3381,20,6.92
3381,21,6.46
3381,22,5.99
3381,23,6.52
3381,24,6.2
3385,01,6.18
3385,02,5.97
3385,03,5.79
3385,04,6.01
3385,05,5.86
3385,06,5.69
3385,07,5.85
3385,08,5.31
3385,09,5.66
3385,10,5.65
3385,11,6.41
3385,12,5.77
3385,13,5.49
3385,14,5.74
3385,15,5.65
3385,16,5.84
3385,17,5.83
3385,18,5.73
3385,19,5.57
3385,20,5.44
3385,21,5.67
3385,22,5.46
3385,23,5.75
3385,24,5.68
3388,01,7.56
3388,02,7.79
3388,03,6.67
3388,04,7.61
3388,05,7.63
3388,06,7.85
3388,07,7.88
3388,08,7.54
3388,09,7.46
3388,10,8.41
3388,11,7.19
3388,12,7.36
3388,13,7.3
3388,14,6.52
3388,15,8.02
3388,16,7.39
3388,17,7.69
3388,18,7.22
3388,19,7.47
3388,20,7.62
3388,21,7.22
3388,22,7.65
3388,23,8.06
3388,24,7.37
3391,01,6.54
3391,02,6.49
3391,03,6.35
3391,04,6.6
3391,05,6.48
3391,06,6.33
3391,07,6.38
3391,08,6.7
3391,09,6.21
3391,10,6.45
3391,11,6.58
3391,12,6.43
3391,13,6.09
3391,14,6.74
3391,15,6.29
3391,16,6.59
3391,17,6.65
3391,18,6.82
3391,19,5.95
3391,20,6.11
3391,21,6.09
3391,22,6.49
3391,23,6.47
3391,24,6.69
3392,01,4.62
3392,02,4.68
3392,03,5.1
3392,04,4.96
3392,05,4.53
3392,06,4.64
3392,07,4.43
3392,08,4.52
3392,09,5.04
3392,10,4.7
3392,11,4.6
3392,12,4.81
3392,13,4.57
3392,14,4.79
3392,15,4.84
3392,16,4.56
3392,17,4.41
3392,18,4.97
3392,19,4.34
3392,20,4.56
3392,21,4.56
3392,22,4.76
3392,23,5.05
3392,24,4.94
3401,01,6.01
3401,02,5.83
3401,03,5.87
3401,04,5.85
3401,05,6.08
3401,06,6.16
3401,07,5.73
3401,08,5.65
3401,09,6.0
3401,10,5.53
3401,11,5.74
3401,12,6.37
3401,13,5.27
3401,14,5.46
3401,15,6.07
3401,16,5.83
3401,17,5.45
3401,18,5.87
3401,19,5.98
3401,20,6.23
3401,21,5.72
3401,22,6.03
3401,23,5.61
3401,24,5.84
3406,01,6.59
3406,02,6.28
3406,03,6.37
3406,04,6.28
3406,05,6.02
3406,06,6.45
3406,07,6.26
3406,08,6.28
3406,09,5.94
3406,10,6.6
3406,11,6.87
3406,12,6.47
3406,13,6.7
3406,14,6.53
3406,15,6.34
3406,16,6.39
3406,17,6.58
3406,18,6.19
3406,19,6.37
3406,20,6.29
3406,21,6.76
3406,22,6.61
3406,23,6.75
3406,24,6.59
3411,01,5.11
3411,02,4.9
3411,03,4.72
3411,04,4.4
3411,05,4.42
3411,06,4.96
3411,07,4.65
3411,08,5.06
3411,09,5.34
3411,10,4.61
3411,11,4.75
3411,12,4.23
3411,13,4.34
3411,14,5.09
3411,15,4.27
3411,16,4.61
3411,17,4.82
3411,18,4.59
3411,19,4.48
3411,20,4.68
3411,21,4.69
3411,22,4.53
3411,23,4.51
3411,24,4.46
3412,01,6.4
3412,02,6.66
3412,03,6.38
3412,04,6.85
3412,05,6.69
3412,06,6.36
3412,07,6.9
3412,08,6.53
3412,09,6.17
3412,10,6.3
3412,11,6.69
3412,12,6.27
3412,13,6.38
3412,14,6.19
3412,15,6.41
3412,16,6.69
3412,17,6.4
3412,18,6.43
3412,19,6.54
3412,20,6.38
3412,21,7.1
3412,22,6.16
3412,23,6.68
3412,24,6.16
3414,01,6.22
3414,02,6.23
3414,03,5.56
3414,04,5.95
3414,05,5.98
3414,06,6.21
3414,07,6.42
3414,08,6.3
3414,09,6.13
3414,10,6.31
3414,11,5.86
3414,12,6.08
3414,13,5.95
3414,14,6.21
3414,15,6.07
3414,16,5.88
3414,17,5.89
3414,18,6.64
3414,19,6.61
3414,20,6.23
3414,21,6.62
3414,22,6.15
3414,23,6.38
3414,24,6.16
3415,01,7.67
3415,02,8.44
3415,03,6.82
3415,04,7.64
3415,05,7.77
3415,06,8.19
3415,07,7.23
3415,08,7.85
3415,09,8.04
3415,10,8.04
3415,11,8.18
3415,12,8.05
3415,13,8.15
3415,14,7.62
3415,15,7.82
3415,16,7.84
3415,17,8.05
3415,18,7.02
3415,19,7.44
3415,20,8.09
3415,21,7.72
3415,22,7.39
3415,23,7.89
3415,24,7.75
3419,01,5.37
3419,02,5.53
3419,03,5.33
3419,04,5.09
3419,05,5.15
3419,06,5.04
3419,07,5.02
3419,08,5.24
3419,09,5.21
3419,10,5.74
3419,11,5.28
3419,12,5.03
3419,13,5.31
3419,14,5.38
3419,15,5.07
3419,16,5.65
3419,17,4.86
3419,18,5.36
3419,19,5.49
3419,20,5.08
3419,21,5.65
3419,22,5.26
3419,23,5.6
3419,24,5.4
3422,01,6.76
3422,02,6.72
3422,03,5.77
3422,04,6.88
3422,05,6.68
3422,06,7.41
3422,07,7.07
3422,08,7.1
3422,09,7.34
3422,10,6.92
3422,11,7.04
3422,12,6.89
3422,13,7.3
3422,14,6.9
3422,15,7.17
3422,16,7.55
3422,17,6.89
3422,18,6.85
3422,19,7.17
3422,20,6.91
3422,21,6.88
3422,22,7.58
3422,23,7.08
3422,24,7.62
3427,01,6.64
3427,02,5.93
3427,03,6.9
3427,04,6.77
3427,05,6.68
3427,06,6.57
3427,07,6.82
3427,08,6.45
3427,09,6.86
3427,10,6.21
3427,11,6.29
3427,12,7.01
3427,13,6.53
3427,14,6.58
3427,15,6.49
3427,16,6.69
3427,17,7.06
3427,18,7.03
3427,19,6.73
3427,20,6.78
3427,21,6.41
3427,22,6.49
3427,23,7.0
3427,24,6.62
3430,01,5.78
3430,02,5.73
3430,03,5.7
3430,04,5.99
3430,05,5.59
3430,06,5.96
3430,07,5.98
3430,08,5.81
3430,09,5.92
3430,10,5.59
3430,11,5.98
3430,12,5.71
3430,13,5.54
3430,14,5.67
3430,15,5.24
3430,16,5.52
3430,17,5.57
3430,18,5.64
3430,19,5.75
3430,20,5.92
3430,21,5.71
3430,22,5.79
3430,23,5.13
3430,24,5.73
3432,01,5.45
3432,02,5.63
3432,03,6.08
3432,04,5.84
3432,05,5.11
3432,06,5.8
3432,07,5.58
3432,08,5.79
3432,09,5.04
3432,10,5.69
3432,11,5.45
3432,12,5.58
3432,13,5.55
3432,14,5.31
3432,15,5.68
3432,16,5.59
3432,17,5.55
3432,18,5.4
3432,19,5.72
3432,20,5.22
3432,21,5.38
3432,22,5.12
3432,23,5.62
3432,24,5.35
3434,01,5.17
3434,02,5.14
3434,03,5.34
3434,04,5.34
3434,05,5.37
3434,06,5.15
3434,07,5.42
3434,08,5.11
3434,09,4.93
3434,10,5.64
3434,11,5.71
3434,12,4.93
3434,13,5.12
3434,14,5.19
3434,15,5.57
3434,16,5.58
3434,17,5.0
3434,18,5.13
3434,19,4.94
3434,20,5.7
3434,21,5.21
3434,22,5.72
3434,23,5.3
3434,24,5.41
3435,01,7.49
3435,02,6.71
3435,03,6.85
3435,04,6.51
3435,05,6.85
3435,06,6.65
3435,07,6.6
3435,08,7.07
3435,09,7.33
3435,10,7.03
3435,11,7.35
3435,12,7.0
3435,13,7.28
3435,14,6.74
3435,15,7.19
3435,16,6.71
3435,17,7.19
3435,18,6.56
3435,19,7.13
3435,20,7.17
3435,21,7.43
3435,22,6.85
3435,23,7.2
3435,24,7.03
3436,01,6.85
3436,02,6.93
3436,03,6.93
3436,04,6.72
3436,05,6.71
3436,06,6.87
3436,07,6.61
3436,08,6.81
3436,09,6.88
3436,10,6.66
3436,11,6.52
3436,12,6.75
3436,13,6.54
3436,14,6.73
3436,15,6.89
3436,16,6.66
3436,17,6.33
3436,18,6.45
3436,19,6.73
3436,20,7.0
3436,21,7.07
3436,22,6.97
3436,23,6.53
3436,24,6.83
3439,01,6.26
3439,02,6.43
3439,03,6.14
3439,04,6.39
3439,05,6.35
3439,06,6.17
3439,07,6.45
3439,08,6.31
3439,09,6.32
3439,10,6.24
3439,11,6.24
3439,12,6.25
3439,13,6.44
3439,14,5.99
3439,15,6.06
3439,16,6.07
3439,17,6.43
3439,18,6.3
3439,19,6.56
3439,20,6.83
3439,21,6.78
3439,22,6.29
3439,23,6.19
3439,24,6.52
3441,01,5.97
3441,02,5.55
3441,03,5.41
3441,04,5.9
3441,05,5.58
3441,06,5.81
3441,07,5.8
3441,08,5.44
3441,09,5.72
3441,10,5.83
3441,11,5.61
3441,12,5.91
3441,13,5.59
3441,14,5.99
3441,15,6.0
3441,16,5.53
3441,17,6.08
3441,18,5.72
3441,19,5.23
3441,20,5.78
3441,21,6.08
3441,22,5.04
3441,23,5.56
3441,24,5.75
3442,01,6.39
3442,02,6.02
3442,03,6.23
3442,04,6.08
3442,05,6.07
3442,06,6.09
3442,07,6.07
3442,08,6.28
3442,09,5.98
3442,10,5.99
3442,11,6.12
3442,12,6.2
3442,13,6.39
3442,14,6.29
3442,15,6.32
3442,16,5.99
3442,17,6.01
3442,18,5.79
3442,19,5.67
3442,20,6.27
3442,21,6.38
3442,22,6.1
3442,23,6.46
3442,24,6.5
3444,01,4.93
3444,02,4.67
3444,03,4.49
3444,04,4.33
3444,05,5.1
3444,06,4.51
3444,07,4.43
3444,08,4.82
3444,09,4.54
3444,10,4.18
3444,11,4.22
3444,12,4.13
3444,13,4.63
3444,14,4.35
3444,15,4.42
3444,16,4.44
3444,17,5.01
3444,18,4.75
3444,19,4.67
3444,20,4.68
3444,21,4.6
3444,22,4.62
3444,23,4.31
3444,24,4.57
3445,01,5.88
3445,02,6.11
3445,03,6.19
3445,04,6.03
3445,05,5.96
3445,06,5.88
3445,07,5.59
3445,08,5.77
3445,09,5.67
3445,10,5.64
3445,11,5.63
3445,12,5.85
3445,13,5.65
3445,14,5.78
3445,15,5.4
3445,16,5.53
3445,17,6.31
3445,18,5.64
3445,19,5.9
3445,20,5.32
3445,21,5.66
3445,22,5.33
3445,23,5.69
3445,24,6.05
3448,01,5.7
3448,02,5.85
3448,03,6.26
3448,04,5.21
3448,05,5.39
3448,06,5.69
3448,07,5.48
3448,08,5.39
3448,09,5.35
3448,10,5.55
3448,11,5.87
3448,12,5.62
3448,13,6.27
3448,14,5.43
3448,15,5.83
3448,16,5.75
3448,17,5.79
3448,18,5.33
3448,19,5.49
3448,20,5.48
3448,21,5.82
3448,22,6.01
3448,23,5.39
3448,24,6.1
3454,01,5.76
3454,02,5.73
3454,03,5.94
3454,04,6.06
3454,05,5.89
3454,06,5.75
3454,07,5.45
3454,08,6.04
3454,09,5.63
3454,10,5.77
3454,11,5.8
3454,12,5.22
3454,13,5.52
3454,14,5.6
3454,15,5.68
3454,16,5.95
3454,17,5.51
3454,18,5.58
3454,19,6.09
3454,20,5.84
3454,21,5.89
3454,22,5.69
3454,23,5.81
3454,24,5.22
3455,01,5.4
3455,02,5.59
3455,03,6.13
3455,04,5.82
3455,05,5.77
3455,06,5.9
3455,07,5.5
3455,08,5.38
3455,09,5.43
3455,10,5.74
3455,11,5.71
3455,12,5.66
3455,13,5.5
3455,14,5.7
3455,15,5.56
3455,16,5.61
3455,17,5.5
3455,18,5.93
3455,19,5.6
3455,20,5.1
3455,21,5.42
3455,22,5.51
3455,23,5.57
3455,24,5.24
3458,01,5.97
3458,02,5.45
3458,03,5.41
3458,04,5.52
3458,05,5.65
3458,06,6.25
3458,07,5.79
3458,08,5.85
3458,09,5.77
3458,10,5.87
3458,11,5.76
3458,12,5.62
3458,13,5.82
3458,14,5.77
3458,15,5.82
3458,16,5.97
3458,17,5.52
3458,18,5.48
3458,19,5.7
3458,20,5.17
3458,21,5.4
3458,22,6.38
3458,23,5.77
3458,24,5.9
3459,01,4.89
3459,02,4.88
3459,03,5.56
3459,04,4.81
3459,05,5.53
3459,06,4.8
3459,07,5.21
3459,08,4.63
3459,09,4.88
3459,10,4.9
3459,11,4.85
3459,12,4.97
3459,13,4.78
3459,14,5.08
3459,15,4.31
3459,16,4.83
3459,17,4.76
3459,18,5.45
3459,19,4.43
3459,20,5.02
3459,21,4.96
3459,22,5.11
3459,23,5.07
3459,24,5.13
3461,01,5.34
3461,02,5.49
3461,03,5.31
3461,04,5.35
3461,05,5.27
3461,06,5.52
3461,07,5.26
3461,08,5.18
3461,09,5.08
3461,10,5.82
3461,11,5.4
3461,12,5.44
3461,13,5.44
3461,14,6.45
3461,15,5.65
3461,16,4.91
3461,17,5.43
3461,18,4.77
3461,19,5.37
3461,20,5.34
3461,21,5.42
3461,22,5.23
3461,23,5.04
3461,24,5.76
3462,01,6.31
3462,02,5.93
3462,03,6.29
3462,04,5.96
3462,05,6.22
3462,06,6.3
3462,07,5.76
3462,08,6.25
3462,09,5.59
3462,10,5.88
3462,11,6.22
3462,12,6.04
3462,13,5.9
3462,14,6.26
3462,15,5.39
3462,16,6.29
3462,17,6.0
3462,18,5.8
3462,19,6.14
3462,20,6.19
3462,21,6.3
3462,22,5.96
3462,23,6.11
3462,24,6.33
3463,01,5.93
3463,02,5.83
3463,03,6.15
3463,04,5.97
3463,05,5.93
3463,06,5.67
3463,07,6.11
3463,08,6.07
3463,09,5.17
3463,10,5.91
3463,11,6.1
3463,12,6.04
3463,13,5.79
3463,14,6.07
3463,15,5.91
3463,16,5.8
3463,17,5.69
3463,18,5.69
3463,19,5.04
3463,20,5.72
3463,21,6.09
3463,22,6.08
3463,23,5.81
3463,24,5.84
3467,01,5.49
3467,02,4.9
3467,03,5.32
3467,04,5.06
3467,05,5.24
3467,06,5.16
3467,07,5.43
3467,08,5.21
3467,09,5.31
3467,10,5.35
3467,11,5.46
3467,12,5.27
3467,13,5.44
3467,14,5.25
3467,15,5.73
3467,16,5.42
3467,17,5.73
3467,18,5.35
3467,19,5.55
3467,20,5.24
3467,21,5.3
3467,22,5.38
3467,23,4.79
3467,24,5.34
3470,01,5.96
3470,02,5.98
3470,03,5.72
3470,04,5.62
3470,05,6.2
3470,06,5.72
3470,07,5.55
3470,08,5.72
3470,09,6.04
3470,10,6.21
3470,11,5.79
3470,12,5.99
3470,13,5.44
3470,14,5.76
3470,15,5.33
3470,16,5.79
3470,17,6.22
3470,18,5.56
3470,19,6.19
3470,20,5.86
3470,21,5.86
3470,22,5.86
3470,23,5.61
3470,24,5.63
3471,01,5.46
3471,02,4.85
3471,03,5.78
3471,04,5.56
3471,05,4.94
3471,06,5.06
3471,07,4.78
3471,08,5.22
3471,09,4.95
3471,10,5.57
3471,11,4.68
3471,12,5.3
3471,13,5.07
3471,14,4.9
3471,15,5.15
3471,16,5.07
3471,17,4.58
3471,18,4.87
3471,19,4.74
3471,20,5.11
3471,21,4.74
3471,22,4.99
3471,23,5.14
3471,24,4.97
3473,01,6.74
3473,02,6.42
3473,03,6.51
3473,04,6.68
3473,05,6.76
3473,06,6.63
3473,07,6.87
3473,08,6.93
3473,09,6.78
3473,10,6.5
3473,11,6.77
3473,12,7.03
3473,13,6.58
3473,14,7.17
3473,15,7.06
3473,16,7.06
3473,17,6.57
3473,18,7.14
3473,19,6.92
3473,20,7.35
3473,21,6.52
3473,22,6.94
3473,23,6.81
3473,24,6.93
3474,01,5.29
3474,02,5.27
3474,03,5.45
3474,04,5.1
3474,05,5.3
3474,06,5.0
3474,07,5.22
3474,08,4.95
3474,09,5.0
3474,10,5.33
3474,11,5.09
3474,12,5.2
3474,13,4.92
3474,14,5.0
3474,15,5.53
3474,16,5.1
3474,17,5.71
3474,18,5.01
3474,19,5.8
3474,20,5.49
3474,21,5.53
3474,22,4.47
3474,23,5.62
3474,24,5.79
3475,01,6.24
3475,02,6.35
3475,03,6.53
3475,04,6.24
3475,05,6.06
3475,06,6.54
3475,07,6.46
3475,08,6.11
3475,09,6.2
3475,10,6.04
3475,11,6.7
3475,12,6.22
3475,13,6.28
3475,14,6.27
3475,15,6.53
3475,16,6.04
3475,17,6.18
3475,18,6.33
3475,19,6.2
3475,20,6.35
3475,21,6.28
3475,22,6.64
3475,23,5.95
3475,24,6.43
3477,01,5.27
3477,02,4.8
3477,03,4.96
3477,04,5.43
3477,05,5.45
3477,06,5.2
3477,07,5.67
3477,08,5.59
3477,09,5.24
3477,10,5.63
3477,11,5.47
3477,12,4.61
3477,13,4.87
3477,14,5.78
3477,15,5.48
3477,16,5.22
3477,17,4.93
3477,18,5.24
3477,19,5.29
3477,20,5.43
3477,21,5.3
3477,22,5.37
3477,23,5.52
3477,24,4.88
3478,01,5.96
3478,02,6.09
3478,03,5.49
3478,04,5.95
3478,05,5.25
3478,06,5.3
3478,07,6.07
3478,08,5.13
3478,09,5.55
3478,10,5.79
3478,11,5.22
3478,12,5.92
3478,13,5.47
3478,14,5.58
3478,15,5.76
3478,16,5.65
3478,17,5.37
3478,18,5.95
3478,19,5.73
3478,20,5.52
3478,21,5.52
3478,22,6.22
3478,23,5.47
3478,24,5.75
3482,01,5.67
3482,02,5.82
3482,03,5.71
3482,04,5.11
3482,05,5.43
3482,06,5.48
3482,07,5.03
3482,08,4.83
3482,09,5.0
3482,10,4.9
3482,11,4.91
3482,12,4.95
3482,13,5.11
3482,14,5.53
3482,15,5.38
3482,16,5.53
3482,17,5.05
3482,18,5.43
3482,19,5.13
3482,20,5.12
3482,21,5.05
3482,22,5.3
3482,23,4.98
3482,24,4.71
3484,01,7.02
3484,02,6.76
3484,03,6.53
3484,04,6.8
3484,05,6.63
3484,06,6.73
3484,07,6.33
3484,08,6.7
3484,09,6.54
3484,10,6.39
3484,11,6.89
3484,12,6.6
3484,13,6.77
3484,14,6.47
3484,15,6.18
3484,16,6.26
3484,17,6.23
3484,18,6.87
3484,19,6.49
3484,20,6.55
3484,21,6.62
3484,22,6.22
3484,23,6.93
3484,24,6.71
3489,01,6.51
3489,02,6.76
3489,03,6.13
3489,04,6.75
3489,05,6.8
3489,06,6.99
3489,07,7.13
3489,08,7.2
3489,09,6.81
3489,10,6.73
3489,11,6.53
3489,12,6.52
3489,13,6.76
3489,14,6.7
3489,15,6.85
3489,16,6.78
3489,17,7.09
3489,18,7.12
3489,19,6.88
3489,20,6.9
3489,21,6.77
3489,22,7.03
3489,23,6.99
3489,24,7.17
3497,01,6.57
3497,02,6.82
3497,03,6.02
3497,04,6.63
3497,05,6.18
3497,06,6.32
3497,07,5.99
3497,08,6.35
3497,09,6.45
3497,10,6.21
3497,11,6.33
3497,12,6.52
3497,13,6.65
3497,14,5.42
3497,15,5.71
3497,16,6.99
3497,17,5.89
3497,18,6.17
3497,19,6.47
3497,20,6.37
3497,21,6.01
3497,22,6.08
3497,23,6.82
3497,24,6.48
3499,01,6.6
3499,02,7.16
3499,03,6.78
3499,04,6.98
3499,05,7.14
3499,06,7.28
3499,07,7.44
3499,08,7.31
3499,09,6.59
3499,10,7.13
3499,11,7.11
3499,12,6.76
3499,13,7.35
3499,14,6.73
3499,15,6.83
3499,16,7.27
3499,17,7.35
3499,18,6.8
3499,19,7.18
3499,20,7.03
3499,21,7.24
3499,22,6.59
3499,23,7.23
3499,24,7.24
3501,01,6.44
3501,02,5.51
3501,03,5.38
3501,04,6.08
3501,05,5.98
3501,06,5.89
3501,07,5.92
3501,08,5.98
3501,09,5.82
3501,10,5.67
3501,11,5.79
3501,12,5.8
3501,13,5.54
3501,14,5.19
3501,15,5.53
3501,16,5.3
3501,17,5.6
3501,18,5.29
3501,19,5.75
3501,20,5.96
3501,21,5.08
3501,22,5.45
3501,23,5.8
3501,24,6.21
3502,01,6.55
3502,02,6.38
3502,03,7.17
3502,04,6.85
3502,05,6.02
3502,06,6.67
3502,07,6.51
3502,08,6.38
3502,09,6.17
3502,10,6.51
3502,11,6.55
3502,12,6.53
3502,13,6.79
3502,14,7.37
3502,15,6.34
3502,16,6.8
3502,17,6.92
3502,18,6.65
3502,19,6.66
3502,20,6.83
3502,21,6.42
3502,22,6.75
3502,23,6.94
3502,24,6.85
3503,01,4.56
3503,02,4.82
3503,03,4.9
3503,04,4.53
3503,05,4.99
3503,06,4.44
3503,07,4.09
3503,08,4.44
3503,09,4.37
3503,10,4.36
3503,11,4.47
3503,12,4.05
3503,13,4.19
3503,14,4.62
3503,15,4.53
3503,16,4.44
3503,17,4.65
3503,18,3.96
3503,19,4.47
3503,20,4.09
3503,21,3.9
3503,22,4.28
3503,23,4.64
3503,24,4.9
3505,01,6.72
3505,02,6.55
3505,03,6.72
3505,04,6.67
3505,05,6.65
3505,06,6.51
3505,07,6.65
3505,08,6.51
3505,09,6.15
3505,10,6.1
3505,11,6.53
3505,12,6.27
3505,13,6.24
3505,14,6.56
3505,15,6.77
3505,16,6.69
3505,17,6.22
3505,18,6.72
3505,19,6.57
3505,20,6.55
3505,21,6.55
3505,22,6.61
3505,23,6.64
3505,24,6.81
3507,01,5.04
3507,02,5.32
3507,03,5.63
3507,04,5.22
3507,05,5.06
3507,06,4.97
3507,07,4.95
3507,08,5.05
3507,09,5.04
3507,10,5.22
3507,11,5.16
3507,12,5.49
3507,13,5.34
3507,14,5.64
3507,15,5.32
3507,16,5.36
3507,17,5.22
3507,18,5.21
3507,19,5.19
3507,20,5.31
3507,21,4.9
3507,22,5.27
3507,23,5.26
3507,24,5.39
3508,01,5.5
3508,02,5.66
3508,03,5.6
3508,04,5.75
3508,05,5.62
3508,06,5.93
3508,07,5.52
3508,08,5.47
3508,09,5.46
3508,10,5.56
3508,11,5.06
3508,12,5.33
3508,13,5.31
3508,14,6.02
3508,15,5.46
3508,16,5.43
3508,17,5.73
3508,18,5.33
3508,19,5.42
3508,20,5.54
3508,21,5.72
3508,22,5.62
3508,23,5.86
3508,24,5.28
3509,01,5.27
3509,02,5.42
3509,03,4.94
3509,04,5.04
3509,05,5.79
3509,06,5.36
3509,07,5.87
3509,08,5.3
3509,09,4.77
3509,10,5.0
3509,11,5.78
3509,12,4.75
3509,13,4.54
3509,14,4.65
3509,15,5.0
3509,16,5.23
3509,17,5.0
3509,18,5.66
3509,19,4.93
3509,20,5.01
3509,21,5.15
3509,22,4.58
3509,23,4.75
3509,24,6.04
3514,01,6.83
3514,02,6.02
3514,03,5.86
3514,04,6.38
3514,05,6.45
3514,06,6.86
3514,07,6.65
3514,08,6.46
3514,09,6.22
3514,10,6.27
3514,11,6.4
3514,12,6.16
3514,13,5.96
3514,14,5.77
3514,15,5.79
3514,16,6.51
3514,17,5.93
3514,18,6.38
3514,19,6.15
3514,20,6.72
3514,21,6.77
3514,22,6.47
3514,23,6.93
3514,24,6.51
3516,01,5.38
3516,02,5.77
3516,03,5.3
3516,04,5.19
3516,05,6.03
3516,06,4.87
3516,07,5.75
3516,08,5.54
3516,09,4.68
3516,10,5.32
3516,11,4.88
3516,12,5.1
3516,13,4.88
3516,14,4.87
3516,15,5.01
3516,16,5.32
3516,17,5.15
3516,18,5.46
3516,19,5.42
3516,20,5.37
3516,21,4.89
3516,22,5.03
3516,23,5.04
3516,24,5.11
3517,01,6.5
3517,02,6.4
3517,03,6.71
3517,04,6.97
3517,05,6.58
3517,06,6.9
3517,07,6.56
3517,08,7.05
3517,09,6.99
3517,10,6.8
3517,11,7.3
3517,12,6.29
3517,13,7.34
3517,14,5.95
3517,15,5.75
3517,16,6.78
3517,17,7.36
3517,18,6.35
3517,19,6.03
3517,20,6.52
3517,21,6.85
3517,22,6.98
3517,23,6.9
3517,24,7.02
3518,01,5.54
3518,02,5.33
3518,03,5.77
3518,04,4.77
3518,05,5.36
3518,06,5.43
3518,07,5.54
3518,08,5.13
3518,09,5.18
3518,10,6.03
3518,11,5.18
3518,12,5.48
3518,13,5.27
3518,14,4.93
3518,15,5.02
3518,16,5.36
3518,17,5.19
3518,18,5.18
3518,19,5.59
3518,20,4.88
3518,21,5.38
3518,22,5.06
3518,23,4.62
3518,24,5.64
3519,01,5.66
3519,02,5.59
3519,03,6.06
3519,04,5.31
3519,05,5.47
3519,06,5.52
3519,07,5.93
3519,08,5.77
3519,09,5.65
3519,10,5.57
3519,11,5.31
3519,12,5.49
3519,13,5.58
3519,14,6.22
3519,15,5.44
3519,16,5.45
3519,17,5.75
3519,18,5.74
3519,19,5.64
3519,20,5.47
3519,21,5.46
3519,22,5.69
3519,23,5.84
3519,24,5.64
3523,01,6.0
3523,02,5.81
3523,03,5.23
3523,04,5.06
3523,05,5.24
3523,06,5.06
3523,07,5.41
3523,08,5.33
3523,09,5.42
3523,10,5.59
3523,11,5.85
3523,12,5.43
3523,13,5.52
3523,14,5.13
3523,15,5.07
3523,16,5.89
3523,17,5.41
3523,18,5.24
3523,19,5.32
3523,20,5.66
3523,21,5.66
3523,22,5.3
3523,23,5.48
3523,24,5.47
3527,01,6.1
3527,02,5.88
3527,03,6.38
3527,04,5.87
3527,05,5.98
3527,06,6.5
3527,07,6.16
3527,08,6.23
3527,09,6.16
3527,10,6.37
3527,11,6.25
3527,12,5.81
3527,13,6.2
3527,14,5.75
3527,15,5.81
3527,16,5.76
3527,17,6.31
3527,18,6.24
3527,19,6.3
3527,20,5.75
3527,21,6.1
3527,22,6.17
3527,23,5.94
3527,24,6.45
3528,01,4.18
3528,02,4.28
3528,03,4.87
3528,04,4.16
3528,05,3.84
3528,06,3.92
3528,07,4.09
3528,08,4.24
3528,09,4.07
